5555,looks something like a hamster
5557,bulge in the vacuum of space.
5558,glare at you defiantly.
5559,It isn't looking well.
5562,TOUCHED = looked inside.
5565, glares up at you defiantly
5570,TOUCHED = cliff examined.
5571, disappears over the edge of the 
5572,The waves dashing on the rocks below are choked with 
5575, disappears over the cliff.
5578," run southwest, across the "
5581,TOUCHED = group examined.
5583,s look like military 
5584,. Armed guards are patrolling the area.
5587, don't notice. You're still too far away.
5590,You draw closer to the 
5592,This cluster of military 
5593," is choked with scientific instruments, tended by men in heavy overcoats.

One of the guards patrolling the area greets your unexpected arrival by shooting you in the back. As your blood seeps into the permafrost, you note with interest the hammer-and-sickle insignia on the uniform of your grim assailant."
5599,There aren't any good footholds.
5600,You're not in a tree.
5602, smells old and damp.
5604, is carved in the likeness of a young girl. Her lithe arm gestures enticingly towards the south
5606,This has little effect.
5607,The statue's design discourages this.
5608,It's pointless to ruin the 
5611,"They lead southeast and southwest, into the "
5618, is thickly woven with 
5628, sails over the top of the hedge and disappears.
5629, is a dense tangle of 
5633,. It ends at the river's edge
5635,The air is pungent with the odor of 
5638," resembles a doughnut, fifty feet across and woven entirely of "
5639,". This ""doughnut"" is standing on end, and you're gawking up at it from underneath. "
5640,The whole affair is oddly skewed; some parts look as if they're turned inside out.
5642, is thick and suffocating.
5646, is growing nearby. Its crimson jaws are 
5647,"wide open, exposing a cavity that gleams with sweet-smelling "
5653,jaws are fully three feet across.
5655, closes instantly at your touch.
5656,"Despite your best efforts, the "
5660,'s edge bounces off the 
5663,", and the huge jaws snap shut"
5666,would have much effect
5670,"when it snaps its jaws shut, nearly severing "
5676,'s smell reminds you of corn syrup.
5677,You barely manage to leap away from the 
5678, before the crimson jaws snap shut.
5680, is coated with a glistening 
5681, that resembles morning dew.
5684,You can hear dripping liquids and other moist 
5688, and lands at your feet.
5689,The gray mass of the 
5690, hangs down from the overhanging cliff. A dark 
5691, in the bottom is low enough to reach.
5692, fills the air with a sweet odor.
5694,A crescendo of buzzing
5696, strikes the hive and lands harmlessly at your feet.
5702,"ly into the hive, and feel something sticky at your fingertips. "
5703,"Then a sharp, burning pain sears "
5704," like fire!

Howling with agony"
5706,shake a gigantic bee off your swelling hand.
5709, gleaming with a golden 
5710, covered with gigantic bees!
5711,", you yank your arm out of the hive and "
5718,"Giant bees pour out of the hive in an angry cloud! They cover your face and neck with hundreds of stings, any few of which would have been enough to kill you."
5721, feels dry and papery.
5722,"'s buzz grows louder, then slowly subsides."
5726,You lick all the honey off your fingers. Yum.
5728,You'd get honey all over 
5729,The honey sticks stubbornly to 
5734,heir buzz is making your ears ring.
5736,"TOUCHED = bee poised to strike, SEEN = 2 stings left, BORING = not seen."
5737,You see only one bee here.
5740," is about a foot long, including a three-inch stinger tipped with a drop of your own blood."
5741,You have lost your mind.
5743, buzzes with indignance.
5744, buzzes angrily in reply.
5747,CHILLY = bomb examined.
5748, is about three feet in diameter and ten feet long. 
5749,The War of the Worlds
5756,Cavorting around the 
5757,"into a compartment lined with high explosives. The resulting blast fails to initiate the nuclear reaction it was designed to trigger. It is, nevertheless, sufficiently powerful to blow you to bits."
5761,Warnings indicate the presence of radioactivity.
5763," lead west, into the "
5769,It's too dark to see anything in the 
5770,It doesn't look as if the 
5771, is going to fit. But you twist it harder against the narrow 
5774, The soft wood falls to the bottom of the 
5775,", filling it with pale light."
5784,A skink is squinting at you from the shadows nearby.
5785,"CHILLY = timing flag for holding, SEEN = just referenced, SHADOWY = tried exiting to TUN2, TOUCHED = first seen."
5786,"It's a scaly lizard, four inches long, with big eyes and a little pink mouth."
5788,would affect the skink
5791,"The tiny lizard writhes in your grasp and claws at your fingers, its pink mouth gasping for breath. You squeeze harder and harder until your fist trembles with the effort"
5794,would affect the skink
5796, decides not to respond.
5797, scampers out of the way.
5799,CHILLY = killed in space.
5800,Did it just move a little? No; it's quite dead.
5806," into your mouth, bite deep and swallow it with a satisfying gulp."
5810, are bleached white from years in the sun. They range from bits of rib and skull to complete skeletons.
5811,As you sift dispiritedly through the 
5813,", still clutched in a long-dead hand, catches your eye."
5814,Further sifting through the 
5816, feel dry and brittle.
5817, are completely odorless.
5818,Bones clatter in all 
5821,"NODESC = not discovered, CHILLY = point given."
5822,Its slender form reminds you of a crooked finger.
5824, out from between the fingers.
5826,You slowly twist the key in the hole
5827," under your feet is moving! You leap out of the way, and watch as a hidden slope opens up beneath the keyhole."
5828, stomps its feet and howls with rage.
5831,The key is firmly locked into place.
5833, disappears into the dark 
5835,Nothing awful happens.
5851,", but you grit your teeth and stuff the protesting bird into the cage."
5853, sinks its teeth into your thumb when it sees the cage. But you jam it inside anyway.
5858, is cunningly woven of brown and yellow wicker
5859,". Peering between the slats, you see "
5861, flutters out of the cage and 
5862,soars through the open door.
5864,circles around the inside of the 
5865,". After considerable effort, you manage to stuff it back in the cage and slam the door shut."
5868,"SEEN = magpie just referenced, TOUCHED = stools discovered."
5869,Prevents I-MAGPIE after any reference.
5870,", but shows no interest."
5871,Its sharp little eyes stare back at you suspiciously.
5877,", pretending not to understand."
5882, disappears into the 
5883, in a greasy puff of steam
5884,"; a startling result, for "
5885, was longer than the 
5888, writhe mysteriously from 
5890,Your amateur conjuring doesn't seem to have damaged 
5892," is filled to the brim with dark, "
5894, are uncomfortably warm.
5895, probably weighs several hundred pounds.
5896,That'd be a tight squeeze.
5898, with the odor of burned grease.
5901,".

The last few drops of milk dribble into the "
5902, begins to bubble and fume more furiously than ever. Steam fills the 
5903," in a thick, oily cloud; and an ominous rumbling sound begins to rise from the "
5907, twist in unspeakable shapes as they rise out of the 
5911,You scald your tongue on the 
5915,"The hot, greasy odor makes your head spin."
5919,At least you got that honey off your fingers
5921,"NODESC = started, TOUCHED = beached."
5922," is quite large, and of ancient design."
5924, standing at the vessel's stern
5925,deck is nearly filled with silent 
5926,You clamber out of the dory.
5928," shakes his head (a bit sadly, perhaps), and pushes you away from the dory."
5929, tips alarmingly as you climb aboard
5931, is nearly thrown out
5933, recognizes your vacation shorts and kicks you off his dory again.
5936," vacation shorts with barely concealed outrage. He makes a broad gesture with his oar, inviting you to debark at your earliest convenience; a well-placed kick sends you on your way."
5939," you're wearing with silent approval, and stretches out his skeletal hand expectantly."
5941,TOUCHED = shades' cargo noticed.
5942, passes right through one of the 
5948,". It gives you a look of pity, but "
5950,refuses to accept it.
5954," are stooped and emaciated, their sunken eyes dark with inscrutable emotions."
5957, encounters nothing but vapor.
5959,looks at you wistfully.
5961, of your voice. It gives you a reproachful look and lifts a skeletal finger to its lips.
5963,CHILLY = referenced by name.
5970, would probably fall right out.
5983,"letters ""P"" and ""A"" are scrawled underneath."
5989," emits a burst of static, then "
5998, has no ON or OFF position. All you can do is push it.
6000,".

With an electric whirr, the heavy doors slide "
6004,es are built to resist such abuse.
6007, are tall and massive.
6010,"; a bit old-fashioned, perhaps."
6016, stands in silhouette against the red morning.
6021, floats away across the 
6023, sinks beneath the water.
6024,The tide is slowly rising.
6025,Little can be seen in the fiery reflections on the 
6026,The tropical water feels warm.
6030, smells fresh and salty.
6031,You hear the distant roar of surf.
6033,CHILLY = referenced by name.
6037," is just a barren crescent of sand, gradually shrinking away in the rising tide.

A lone "
6038, stands near one end of the 
6040, lying under the tree
6042,The tree is heavy with 
6044, in the tree look plump and juicy.
6046,"TRYTAKE = coco fallen & out of reach, CHILLY = floating."
6053, floating in the water
6054, looks especially plump and juicy.
6060,would affect the coconut
6061,You hear liquid slooshing around inside.
6063, dribbles out of a crack in the shell.
6069, has a deep crack where you hit it
6073, shatters into useless fragments
6074,", with milk splattering everywhere"
6076,would affect the coconut
6077,Your best karate technique has no effect on the 
6079," with a dull thud.

Nothing "
6082, would make that difficult.
6086,The pale liquid is rich and slightly sweet.
6090,A gray fin is lurking just offshore.
6093,A bottle-nosed dolphin is playing just offshore.
6094,"CHILLY = referred to as FISH, SHADOWY = referred to as Flipper."
6097,I suppose that makes you Luke Halpin
6101, and shakes its head vigorously.
6102,", nods eagerly and chatters."
6103, responds with a happy squeal.
6107,It's a little too far offshore.
6109, on the islet and tries to nudge it with its snout. But the tide hasn't risen high enough yet.
6111,", snatches it out of the "
6112, and tosses it into the sand at your feet.
6114, and chatters mischievously.
6117," struggles to respond, but can only chatter"
6118, responds with a stream of chatter
6119," longs to respond, but can't"
6121, and gives you a reproachful look
6124,", struggles for a moment"
6126, tries to catch the open 
6127," in its mouth, but fails.

The "
6131, in its mouth and skillfully tosses it back to you.
6133,An army of crabs is guarding the water's edge.
6134,"NODESC = not seen, SEEN = just referenced."
6135, are more interested in snapping at you.
6136, peer suspiciously at 
6137,", but show no interest."
6138, skillfully dodge out of the way.
6140, respond with a chorus of vicious snaps.
6147,You discover nothing 
6149,You hear a faint purring 
6151,A chorus of anxious mewing
6156,"BORING = called HIROSHIMA once, NOALL = corrected."
6160,Patience. You'll be there soon.
6161,You're not in the city... yet.
6166, covers the ground at your feet
6167,You're standing in a child's 
6173,Poking around in the 
6175,You climb back into the 
6176,You climb out of the 
6177,This is hardly the time for frolicking in the 
6178,Sand trickles uselessly between your fingers.
6179,Frustrated? Save your energy.
6183,This is no time for biting the dust.
6187,There's nothing to find.
6188,Dirt falls between your fingers.
6190,"All you can see is a mound of dirt, with a dark "
6197, disappears into the 
6200, are intent upon their work.
6201, mutter among themselves as they work.
6202, are watching the sky apprehensively.
6204,TOUCHED = quote seen.
6206, tumble over one another as they leap to catch the elusive 
6207, shout with delight as they play.
6208, didn't notice your gesture.
6209, don't respond. They're a little too far away to hear you.
6211, dart mischievously to and fro
6216," appears to be a schoolhouse, somewhat the worse for neglect."
6218, open from the inside.
6223, are illustrated with clumsy drawings and Japanese writing.
6224,The Japanese writing on the 
6225, means nothing to you.
6227, is visible in a classroom beyond the 
6230, are like little red pendulums as they arc 
6231,The seats swing a little faster for a while.
6233, are designed for bottoms far slimmer than yours.
6235,slowly back and forth in the humid breeze.
6238,You can just make out two 
6239," high overhead. No, there's another! They're flying southwest."
6246, slopes upward to the 
6250,A spade is leaning against the wall.
6251,It looks sturdy enough.
6253,Come on. You know what 
6257, here. But you sure can smell it.
6259,A gigantic paper bird is perched nearby.
6260,It looks like a sixteen-foot version of the 
6262,"Gulping with fear, you climb into the crackling folds of the "
6263,"'s back.

With a powerful beat of its wings, the strange creature lifts away from the ground. Blowing sand obscures the view, but you can hear "
6264," crying out in wonder. When the air clears, the "
6266, doesn't respond verbally. But you feel a wave of urgent emotion.
6267,A wave of reproachful emotion
6269," is a delicate crescent, hovering just above the "
6274,The Illustrated Story of the Atom Bomb.
6288, is a central junction for the forest of 
6296,A few moments of fumbling with the 
6297, persuades you to leave the 
6301,neatly packed with colored wires. Prominent among them are a 
6308, with your fingers. But the screws hold it fast.
6309,You loosen the screws on the 
6311, and clatters to the 
6312, won't fit the screws on the 
6313,could loosen the screws
6315,NOALL = panel closed.
6321,TOUCHED = wires moved.
6322,"It's an ordinary 60-watt bulb, with a chain to turn it on and off"
6323,. Its sullen glow fills the 
6324,s cast by the harsh light outside
6327," swings back and forth for a moment, then stops."
6330, would be of little use. You decide to leave it alone.
6331,"You pull the chain, and the bulb "
6339,[You must refer to the wires by their color.]
6341,You slide the blade of the 
6343," and pull back on it as hard as you can. The thick insulation cracks under the strain, stretches, frays and splits...

"
6345, A shower of sparks erupts from the 
6346,. You lose your balance and fall backwards to the 
6349,", bending it this way and that. But it stubbornly refuses to break."
6351, is hardly big enough to get 
6352," through, much less the axe."
6354, is tightly packed inside the 
6355,. Four of them are easily distinguishable. There's a 
6359, couldn't cut more than one wire at a time.
6360,could break the wires
6361, can be tugged only a few inches.
6368,would affect the cables
6370,", creating an electric spark that finds its way "
6373, lies in a hopeless tangle at your feet.
6374,You try to sort out the 
6375,", but it's a hopeless tangle."
6377, is all tangled up in the 
6386, disappears through the 
6391,There's only one door here.
6395,The words PLEASE WIPE FEET are scrawled across the top of the
6415,", but nothing happens."
6426," is squat and ugly, with adobe walls and a cheap tin roof"
6433," leads west, and a deck stands"
6434,. Two doors lead inside.
6435,deck is attached to the front.
6437,The gentle ramp leads 
6439,down to the front yard
6450,up to the edge of the 
6454,see the bottom from here.
6455, slowly sinks to the bottom.
6457, squirms even harder.
6461, sinks into the murky water.
6464, over the side of the 
6466," resembles a big aboveground swimming pool, sixty feet long and thirty across, with tall concrete sides."
6468," is filled to the brim with black, murky water."
6472,You feel nothing but water.
6474,It doesn't look very clean.
6476,You stand on tiptoe and peer into the 
6479,ittle can be seen beneath the murky water.
6482," is a squat, unsightly affair of beams and planks. A rickety "
6483, climbs the side to a 
6489, overlooks the edge of the adjacent 
6490,. Its planks are gray and rotten with age.
6498,That's what you're doing.
6501, is a gray finger on the 
6509, makes it hard to see what's directly below.
6510, is about fifty feet below.
6514,Don't worry. You won't fall.
6516, sway back and forth against the dark sky.
6517, are out of your reach.
6527,"DDIR = P?DIR from tower, TSTR = tower dir, DSTR = desert dir."
6539,"The road bends southeast, "
6541,"The road curves northwest, "
6543," leads southeast and northwest, "
6551, leads northeast towards the 
6554,bends east along the north side of the 
6558,"th, along the outside of the "
6560, are as rugged and formidable as the 
6562, are much too steep and rugged to climb.
6564, loom on the eastern 
6566,A paperback book is lying in the corner.
6567, slips between the pages.
6568, wouldn't fit in the book.
6569, falls out of the book and 
6570,It's a cheap paperback called 
6571,Desert Island Decameron.
6573, falls out of the book as you open it.
6576,"You flip through the book, but nothing catches your eye."
6578,"SEEN = verse read, CHILLY = diagram read."
6580,You haven't seen any here.
6581,"The diagram is a meaningless network of intersecting lines. The legend ""RD="
6586,It's a send-up of a famous Emerson poem.
6587, seems to have been used as a bookmark. A stanza of poetry is typed on 
6588,one side. The other side is covered with some kind of diagram.
6589,the side you can see.
6594,scribbled across the bottom.
6597,Somebody has left a nice pair of binoculars at the landing's edge.
6598,"Peering closely, you can see that "
6603, won't focus that closely.
6604,You focus the binoculars on 
6606," is only about twenty feet square. Every inch is crowded with technicians, tending racks filled with electrical "
6607,"One technician is hunched over a stool, clutching a microphone. The tension in his grasp is reflected on every face"
6608,As your eyes take in the maze of 
6609,", you notice a long wooden box, similar to the one you saw under the "
6610,There's a long wooden box lying across the 
6611,cranes its neck and peers into the 
6612,", its sharp eyes keen with interest."
6619, appears very bright.
6620,barren and featureless.
6625,"The binoculars are of standard Army issue, with a strap for wearing."
6626,Everything appears much closer.
6630, back in alarm. You hold 
6632," sways uncertainly for a moment, back and forth"
6633,"Slowly, carefully, you stretch your arm towards the "
6635,You fiddle aimlessly with the controls.
6636, is visible in its open 
6640," tips wildly under your feet. You manage a brief, hysterical shriek..."
6641,... and your mouth fills with water
6644,"CHILLY = drowned, NOGRASS = dropped."
6653,"ed, as a matter of fact."
6660,", locked with a steel "
6672, box and lands at your feet.
6675, is several feet in length
6676,", and secured with a steel "
6685,You swing the lid of the box shut.
6688,need the key to do that.
6691,You'd probably damage the box's contents
6693,The box isn't locked.
6695,You swing open the lid of the box
6697, slides off the lid of the box as you swing it open
6700,Holds contents of box when box is closed.
6709, is a formidable hunk of hardened steel.
6711,would open the padlock
6717,The box is locked again.
6718, is firmly locked onto the box.
6719,You slip the key into the 
6721, unlocks with a smart little snap.
6723, is covered with a bewildering array of 
6724,", clustered around a heavy-duty "
6725, is built into the box. 
6729, blink and twitch in response to invisible impulses. Their purpose is obscure.
6731,"BORING = opened more than once, SHADOWY = delay for message, OPENED = breaker opened."
6733, looks like something out of a Frankenstein movie. Its broad handle is 
6737,You lift the handle of the 
6738,You close the handle of the 
6740,". X just woke up again.""

A sigh of relief. ""Sounds like a wet line somewhere.""

""The kid's keepin' an eye on it, "
6742, before the sequencer takes over
6743,", we're gonna have to scrub.""

""Roger, "
6744,". Lotta crossed fingers up here."""
6748,see him from where you are now.
6750,"TOUCHED = I-SBUNK queued, Groves seen."
6752," is built of heavy timber, covered with a thick layer of earth on the north side. "
6753, appears to be crowded with men and 
6754,. But you can't see much detail from where you're standing.
6756,Bright light spills across the 
6757, from the open south 
6760,"It's a nondescript metal structure, just large enough to hide behind."
6766, dangling from the open box's lid.
6768, is virtually identical to the one you saw under the 
6769,[looking through the 
6773, are closed and sealed with tape.
6777, are stubborn and hard to move. You soon abandon the effort.
6783, covered with loose sheets of 
6784, runs along the north wall. 
6786, scattered across the paper.
6787,There's no room under the 
6788, is covered with sheets of 
6790, completely covers the 
6791,As you lift the edge of the paper a 
6792, rolls out from underneath and lands on your foot. Ouch!
6794,"You lift the paper again, but find nothing "
6797,would support your weight
6800,It's just an ordinary 
6804,You sift through the 
6808,A rattlesnake is coiled only a few feet away.
6810,"NODESC = undiscovered, CHILLY = seen by Meep, SEEN = delay, LIVING = here."
6813, is on the other side of the 
6814,You raise your arm to throw 
6816,"All you can see are those tiny black eyes, glaring."
6817,You draw closer to the 
6822, doesn't need your help.
6834," elicits a brief, angry rattle."
6836,Some careless technician has left a walkie-talkie lying in the dirt.
6837,"SHADOWY = test voice not yet heard, CHILLY = soaked."
6847,could repair the walkie-talkie
6849,OPENED = antenna raised.
6851,pulled out to its full length.
6852,pushed down into the 
6853, is already pulled out as far as it can go.
6856,", extending it to its full length."
6859, is already pushed in as far as it can go.
6861,SEEN = point given for correct setting.
6863,", all printed backwards"
6866, won't move any more in 
6868, a little bit to the 
6870,"TOUCHED = dial moved, SEEN = point given."
6875, until it points to the 
6879,. Right now it's set to 
6887,You fiddle aimlessly with the 
6889,", simply move it to the desired "
6909,SEEN = button pushed.
6917,. Nothing happens; so you release it.
6919, is obviously useless.
6920,could repair the button
6923, A painful electric shock shoots up your arm
6924, falls from your grasp and 
6930,The body of the jeep is caked with mud; it's obviously been used a lot lately. The door facing you is 
6933,Better not. You might get your vacation clothes dirty.
6935,You test the key in the jeep's ignition. No; it's much too small.
6938,There's not much you could fix with just 
6945,You climb gracelessly over the door of the jeep.
6947,Whoever was driving this jeep left it in an awful hurry. There's a wallet on the floor at your feet.
6953, seems familiar. Maybe it's the wand he's holding.
6954,do that to an image in a 
6956, shows a boy staring at the camera.
6957,The boy just stares back at you.
6958,There's nothing on the other side.
6960," This is probably just as well, because it's big and awkward, probably too heavy to carry. Among its many controls are an oversized dial and a "
6962,The radio is firmly bolted to the floor of the jeep.
6966," is marked POWER, and is turned "
6979, is brightly illuminated by light spilling from the 
6980,s. Anyone looking this way will probably see you if you get much closer.
6989," seconds,"" crackles the "
6991,You should be proud of 
6994, Where is that voice coming from? 
6996,This gadget would've blown New Mexico right off the map if you hadn't stopped it. Imagine the embarrassment.
6998,"A burst of static. """
7003,It's not as scary the second time
7005,"Of course, there's the problem of causality,"
7007, continues the voice. 
7009,"If Harry doesn't get his A-bomb, the future that created "
7012," cannot occur. And you can't sabotage the test if you're never born, can you?"
7015,"Minus ten seconds. Nine, eight, seven"
7019,The voice chuckles amiably. 
7021,"Not to worry, though. Nature doesn't know the word 'paradox.' Gotta bleed off that quantum steam somehow. Why, I wouldn't be surprised to see a good-sized "
7024, every time they shoot off one of these gizmos. Just enough fireworks to keep the historians happy.
7028,A ruby is lying at your feet.
7029,An aged woman is selling crumbs nearby.
7032,"Sharp words between the superpowers. Tanks in East Berlin. And now, reports the BBC, rumors of a satellite blackout. It's enough to spoil your continental breakfast.

But the world will have to wait. This is the last day of your $599 "
7033," Getaway Package, and you're determined to soak up as much of that authentic English ambience as you can. So you've left the tour bus behind, ditched the camera and escaped to Hyde Park for a contemplative stroll through the "
7037,s you can see from here.
7039,SEEN = motion noticed.
7040,"'s powerful beam slices over your head, towards a point on the northeast "
7041,The glare makes your eyes hurt.
7046,", but it falls short and "
7047,. It disappears behind the 
7049, The powerful beam of the 
7051,". ""Damn!"" curses the "
7052,"As your eyes adjust to the gloom, you hear a deep, menacing growl. You turn and find "
7053, one inch away from the longest set of choppers you've ever seen.
7054,. It skitters off the rim and slides harmlessly
7055, is out of your reach.
7056, a commotion worthy of an American Kennel Club convention.
7057,"""Hold it!"" The shout doesn't say anything about a gun. But you raise "
7058,"s over your head, just to be safe."
7061,"'s glare. ""You... you some kinda spy or somethin'?"""
7062,A faint rumble begins to drift 
7063,"in from outside. You crawl over to the exit, peek around the "
7066,. You peer between the girders to 
7070," of them, converging on the "
7072,"s at once, and just minutes away!

White with panic, you "
7074,leap out of the shack and 
7076, as fast as you can. But your 
7080,vacation sneakers slip
7081, out from under you about ten rungs from the bottom; and you regain consciousness 
7082,slam the box shut and 
7083,crawl off to hide in the 
7084,". But you bowl headfirst into a Joshua tree, and your "
7088, on a prickly pear bush 
7089,just as seventeen jeeps screech to a halt around the 
7090,"Within moments you're surrounded by a dozen MPs, armed and trigger-happy. "
7091,"They answer your polite explanations with curt accusations, punctuated by a few well-placed kicks.

Eventually you're dragged off to meet somebody they call the Lieutenant, who'll deal with you, you're promised, right after a very important test is concluded. But the Lieutenant never appears. Minutes later, he's obliterated by a multigigaton atomic blast, along with "
7093,much of the state of New Mexico.
7096,A large map is hanging on the wall.
7097,[This is the map included in your 
7101,"NODESC = not yet seen, CHILLY = seen more than once."
7105," is a boxlike affair of steel girders, about fifty feet high. The enormous "
7106, hanging inside fills much of its open interior.
7107,There isn't enough room between the 
7108, and the ground to do that.
7109,It doesn't look as if there's any way to climb onto 
7110,You hear a faint ring of steel.
7112,Why would anyone hang a giant 
7113, in the middle of nowhere like this? There don't seem to be any 
7115," or markings of any kind; as far as you can tell, the thing is utterly useless."
7116,If there's any way into this oversized 
7117,", you sure can't find it."
7120, falls somewhere behind the 
7121, is three or four feet high. It completely surrounds the 
7126,Despite the presence of the 
7129, is too narrow for such gymnastics.
7136, for Internal Testing
7141, stare back at you haughtily.
7142, are scattering in every 
7146,There are almost as many 
7151,to acknowledge your presence.
7153,It makes you smile to watch them play.
7154, are as frightened as their 
7156, look a lot like you do.
7158, are stumbling in every 
7159,A tourist whacks you over the head with a Japanese camera
7165, shy away from you. They certainly aren't very friendly.
7167,This is supposed to be a vacation.
7168,A nanny whacks you over the head with her 
7174,Everybody's too busy running to heed you.
7180,The surrounding trees sway in the brisk 
7181, hiss and groan in the 
7182,Tree-climbing is strictly prohibited in the 
7188,"""No room!"" cries the "
7191,A lantern is lying in the dirt at your feet.
7192,"LIGHTED = lamp lit, SHADOWY = switch on, CHILLY = broken."
7195,'s batteries. They're sealed inside.
7201, is more than a foot long. Its switch 
7209,", but its dim beam reveals nothing "
7211, is hermetically sealed. It can't be opened.
7215,This has little effect on the broken 
7224,'s switch is already off.
7225,'s switch is already turned on.
7230," emits a warm, yellow beam."
7233,SEEN = turned on tower.
7236, in a raw white glare.
7237, seems to originate from a point on the southwest 
7239,SEEN = within earshot.
7240,"You pause, listening intently."
7242,The explosion that created this 
7243, seems to have obliterated all evidence of its cause.
7244,A cursory exploration of the 
7245, turns up nothing but scorched rubble. You soon abandon your search and return to the paved road.
7248,A crudely drawn map hangs upon the wall.
7249,"The map shows a network of boxes connected by lines and arrows, with many erasures and scrawled additions. Something about the pattern is maddeningly familiar; but you "
7251,can't put your finger on where you've seen it before.
7252,"As you ponder over the map, you discover a number of hasty squiggles that you didn't notice the first time you looked."
7255,The biggest book you've ever seen lies open on a 
7258, sags under the weight of the heavy book.
7260,The giant book completely covers the 
7262,"The open book is so wide, it's impossible to touch both edges with your arms outstretched. Its thousands of "
7263, form a two-foot heap on either side of the spine; the rich binding probably required the cooperation of twenty calves.
7264,It'd take a dozen muscular librarians to budge 
7268,"There are 69,105 leaves here."
7269,You discover nothing 
7271,You flip aimlessly through the 
7272,And ruin this magnificent volume? For shame.
7274, feel smooth and creamy.
7279," shut, but it's like trying to move a pallet of Cleveland telephone directories."
7280,"It's hard to divine the purpose of the calligraphy. Every page begins with a descriptive heading ("""
7281,","" for instance) followed by a list of imperatives (prayers? formulae?), each preceded by an arrow-shaped glyph.

The writing ends abruptly on the page you found open, under the heading """
7291,", and begins to study it"
7292,"."" The last few incantations read:

"
7298,In which Wabewalker meets a Keeper of Birds
7299,Of the Red Stone's theft by a Runner of Roads
7300,How Wabewalker enters the first of Seven Portals
7301,In which Wabewalker chances upon a Hovel
7302,Wabewalker's encounter with a Magpie
7303,Wabewalker heeds the Magpie's words
7306,All that's left of the book and 
7309,You poke halfheartedly through the 
7311,The cinders feel cool and crisp.
7312,Cinders scatter all over the place.
7314,"Cool, useless cinders fall between your fingers."
7316, slips down the drain and disappears.
7317,"The porcelain is stained with big, disgusting patches of brown and green mildew"
7323, isn't big enough for such nonsense.
7325,The blade is still reasonably sharp.
7328, are trained on the road leading south.
7337," looks like a drinking straw made of plywood, six feet square and miles long. Its purpose is obscure, but it probably connects the "
7339, to some remote part of the 
7340, has no visible openings.
7345,You hear the mutter of idling engines.
7359,This is no time for catching rays
7360,Sifting through the sand reveals nothing 
7369,Gary Brennan    Amy Briggs    Suzanne Frank    Max Buxton    Liz Cyr-Jones
7384,Production Coordinator
7385,Geoff Hodgkinson       Meredith Lightbown        Angela Raup
7386,Microcomputer Interpreters
7387,Duncan Blanchard    Ed Black    Linde Simpson
7388,Andy Kaluzniacki    Paul Gross    Mike Morton    Richard Lay
7389,Interactive Fiction Plus(TM) Development System
7390,Marc Blank    Dave Lebling    Stu Galley
7391,T    R    I    N    I    T    Y
7393,"SYNTAX for TRINITY: (C)1986 Infocom, Inc. All Rights Reserved."
7395,ZERO ONE TWO THREE FOUR FIVE SIX SEVEN
7398,"MISC for TRINITY: (C)1986 Infocom, Inc. All Rights Reserved."
7399,*** ZCODE STARTS HERE ***
7402," changes your mind.
"
7405,The arrow on the ring is already pointing 
7406, divides the sky like a razor
7407,All prams lead to the Kensington Gardens.
7434,[Press any key to begin.]
7437,[There isn't anything to 
7451,Number of GAME-VERBS.
7452,V?$UNRECORD V?$COMMAND V?$RANDOM
7489,[Be specific: what do you want to 
7491," something, use the command: "
7494,"[This story can't understand the word """
7495,""" when you use it that way.]"
7496,[Please try to express that another way.]
7504,CHILLY = hands not scorched.
7507,swollen from the bee sting.
7513,"TOUCHED = flight described once, CHILLY = described twice."
7516,You wince at the sight.
7530,You try your best to shield the girl.
7531,"Aside from your London vacation outfit, you're "
7532,not wearing anything special.
7537,You're indispensable.
7546,That would hardly be an appropriate thing to do.
7548, isn't likely to help matters.
7550,Walking around the area reveals nothing new
7551,"[If you want to go somewhere, simply indicate a "
7553,do that. It's locked.
7579, below is dark with shadow.
7588, is too big to fit in 
7596,You'll have to take it out of 
7604,tell characters to do that.]
7620,Little can be seen from where you're 
7627,"You're a tourist, not a "
7634,You couldn't do that from 
7635,where you're standing
7639,[There's more than one 
7640, here. Please specify which one you mean.]
7667,CHILLY = garlic eaten.
7668,It smells no worse than usual.
7669,It puffs like steam in the cold air
7670,It's not cold enough to see 
7672,Perhaps you should take a moment to examine the 
7676,[Which way do you want to go 
7696,[This might be a good time to use the SAVE command.]
7697,"WINDOW [table] [left-margin], where [table] is a global PLTABLE with the 1st element = width of window, followed by strings (0 for blank). If [left-margin] is not specified, window is centered."
7703,Send window to printer.
7719, if you went that way.
7722, if you went that way.
7724,have a long way to fall
7725,plummet to your death
7726,tumble to an early grave
7734, to complete this story.]
7743,s a voice in your ear.
7754,s a voice in your ear.
7776,see any at the moment.
7777,"PARSER for TRINITY: (C)1986 Infocom, Inc. All rights reserved."
7782,Byte offset to # of entries in LEXV
7783,Word offset to start of LEXV entries
7784,Number of words per LEXV entry
7785,Offset to parts of speech byte
7786,Offset to first part of speech
7787,First part of speech bit mask in PSOFF byte
7790," Grovel down the input finding the verb, prepositions, and noun clauses.   If the input is <direction> or <walk> <direction>, fall out immediately   setting PRSA to ,V?WALK and PRSO to <direction>.  Otherwise, perform   all required orphaning, syntax checking, and noun clause lookup."
7796,Ignore boring 1st words.
7805,[Only the first word after OOPS is used.]
7807,[There was no word to replace in that sentence.]
7821,[There are too many nouns in that sentence.]
7832, manual for the correct way to address characters.]
